Head x, Head y, Head z, Spine x, Spine y, Spine z, Left Shoulder x, Left Shoulder y, Left Shoulder z, Right Shoulder x, Right Shoulder y, Right Shoulder z, Hips x, Hips y, Hips z, Left Leg x, Right Leg x, Left Leg y, Right Leg y, Left Leg z, Right Leg z
9.530725,10.06049,30.21509,9.504226,9.378928,30.23205,9.560803,9.829646,30.154,9.565357,9.835104,30.29079,9.506778,9.226236,30.2347,9.187768,8.542905,30.08074,9.560803,8.462595,30.154
9.023656,9.941078,30.17667,8.991105,9.261013,30.2223,9.24058,9.706627,30.12786,9.044983,9.719733,30.26105,8.993379,9.10848,30.22984,8.539061,8.536086,30.09773,9.24058,8.393517,30.12786
8.536983,10.18404,30.17746,8.518889,9.5031,30.20174,8.413295,9.953547,30.11798,8.580551,9.96032,30.2549,8.524854,9.350482,30.20233,8.416504,8.594341,30.09134,8.413295,8.599829,30.11798
8.012534,9.933846,30.20405,8.009839,9.252604,30.19001,7.62304,9.708418,30.14019,8.057755,9.7067,30.27719,8.016354,9.100131,30.18383,8.181077,8.352597,30.03974,7.62304,8.461948,30.14019
7.511346,9.993834,30.23624,7.486447,9.309362,30.22309,7.156575,9.767008,30.16086,7.542459,9.760826,30.29779,7.497273,9.157191,30.2305,7.592152,8.390601,30.04803,7.156575,8.498727,30.16086
7.01992,10.06122,30.23586,6.980675,9.379587,30.25016,6.989904,9.82966,30.17512,7.048816,9.83443,30.31195,6.981314,9.226864,30.25206,6.666348,8.544906,30.08714,6.989904,8.462223,30.17512
6.575945,10.11681,30.19846,6.566285,9.435419,30.23508,6.790017,9.884336,30.14404,6.607947,9.895441,30.27868,6.572371,9.282885,30.24001,6.112888,8.715236,30.10761,6.790017,8.54648,30.14404
5.977435,10.11323,30.15628,5.943291,9.432021,30.18893,5.938554,9.880031,30.10115,6.008288,9.889171,30.23788,5.948793,9.279394,30.19069,5.778771,8.536543,30.07521,5.938554,8.515298,30.10115
5.512451,10.01796,30.17667,5.493293,9.337275,30.17752,5.190096,9.791365,30.11773,5.546777,9.790804,30.25354,5.494878,9.184567,30.18006,5.661183,8.425029,30.05942,5.190096,8.468701,30.11773
4.893198,9.998808,30.22287,4.867227,9.314582,30.21413,4.522099,9.771245,30.15228,4.922528,9.766723,30.28928,4.876944,9.162302,30.22082,4.954114,8.397185,30.03565,4.522099,8.51328,30.15228
4.390003,10.0801,30.21746,4.367674,9.39767,30.23497,4.343884,9.849918,30.15754,4.422052,9.853616,30.29408,4.372042,9.245127,30.24129,4.063238,8.567079,30.06829,4.343884,8.486056,30.15754
4.030859,9.99407,30.20073,4.025397,9.312056,30.2347,4.23629,9.761417,30.14952,4.058957,9.772988,30.28289,4.034496,9.159685,30.24007,3.73287,8.484905,30.0842,4.23629,8.426234,30.14952
3.978966,10.23071,30.16643,3.940329,9.550267,30.19643,3.951975,9.996754,30.11705,4.004988,10.00807,30.25298,3.943339,9.39757,30.19477,3.686331,8.693499,30.05488,3.951975,8.629168,30.11705
3.305649,10.44106,30.18054,3.31319,9.760118,30.18136,2.968498,10.21553,30.11707,3.358091,10.21652,30.25418,3.321783,9.607644,30.17883,3.473866,8.853408,30.06933,2.968498,8.944554,30.11707
2.858829,10.02527,30.23282,2.821699,9.342606,30.20366,2.425312,9.798995,30.15724,2.89167,9.791773,30.29386,2.829264,9.190097,30.20016,3.062408,8.460007,30.008,2.425312,8.571294,30.15724
2.406918,10.25283,30.22222,2.370926,9.570577,30.23586,2.309032,10.0228,30.15713,2.439421,10.02414,30.29422,2.373838,9.417986,30.24186,2.100967,8.709806,30.09932,2.309032,8.661645,30.15713
1.99498,10.16033,30.25489,1.989038,9.479689,30.28641,2.155231,9.929864,30.19864,2.029631,9.938755,30.33302,1.994478,9.327206,30.2933,1.572851,8.729214,30.15766,2.155231,8.580158,30.19864
1.363401,10.03975,30.18778,1.322771,9.35823,30.22123,1.463196,9.80493,30.13418,1.386982,9.815929,30.27055,1.329205,9.205629,30.22144,1.028296,8.51865,30.1123,1.463196,8.447582,30.13418
0.9363441,10.09181,30.21241,0.903738,9.411829,30.21991,0.6390514,9.863731,30.1508,0.97052,9.864727,30.28738,0.9030437,9.259141,30.22366,1.020908,8.491433,30.10344,0.6390514,8.526503,30.1508
0.4752789,9.970571,30.22643,0.4558697,9.286812,30.20524,0.205925,9.744997,30.1562,0.5013828,9.737481,30.29245,0.4660549,9.134542,30.21145,0.7445869,8.404265,30.05957,0.205925,8.407223,30.1562
-0.09740829,10.2526,30.22966,-0.1241856,9.56981,30.23961,-0.2223301,10.02311,30.16831,-0.06756592,10.02435,30.30497,-0.1197319,9.417261,30.24572,-0.3796005,8.717086,30.05691,-0.2223301,8.667479,30.16831
-0.5740376,10.02795,30.21818,-0.5858574,9.347264,30.24567,-0.4253292,9.797164,30.15777,-0.5366516,9.805689,30.29363,-0.5815907,9.194674,30.2508,-0.9863586,8.576622,30.12099,-0.4253292,8.444424,30.15777
-1.013357,10.23052,30.22408,-1.047926,9.549107,30.25738,-0.9595814,9.996465,30.16999,-0.9866714,10.00705,30.30616,-1.042265,9.396482,30.25879,-1.357607,8.719823,30.14203,-0.9595814,8.635416,30.16999
-1.517492,10.26152,30.20474,-1.526308,9.580736,30.22304,-1.811821,10.03343,30.14266,-1.469534,10.03723,30.27971,-1.520334,9.428156,30.22649,-1.433632,8.66081,30.11776,-1.811821,8.731092,30.14266
-1.976116,9.851643,30.29253,-1.9918,9.169422,30.26081,-2.434174,9.627198,30.21834,-1.934093,9.619819,30.35517,-1.984306,9.016985,30.25489,-1.709818,8.300624,30.10284,-2.434174,8.44395,30.21834
-2.499676,10.06876,30.27959,-2.537714,9.386086,30.28553,-2.672319,9.839269,30.21344,-2.47192,9.838779,30.35043,-2.53516,9.233574,30.29341,-2.725576,8.499415,30.11014,-2.672319,8.49004,30.21344
-2.997822,10.01204,30.26378,-3.006981,9.331881,30.29546,-2.865704,9.7823,30.20463,-2.958941,9.789638,30.34042,-3.003088,9.179461,30.30449,-3.37464,8.534861,30.16557,-2.865704,8.430518,30.20463
