Head x, Head y, Head z, Spine x, Spine y, Spine z, Left Shoulder x, Left Shoulder y, Left Shoulder z, Right Shoulder x, Right Shoulder y, Right Shoulder z, Hips x, Hips y, Hips z, Left Leg x, Right Leg x, Left Leg y, Right Leg y, Left Leg z, Right Leg z
22.72995,1.133525,-9.275702,22.70555,0.9519172,-9.936695,23.32948,1.102076,-9.500343,22.77699,1.086021,-9.506939,22.70145,0.9461164,-10.08927,22.10613,0.7846512,-10.60373,23.32948,0.7819401,-9.500343
22.584,1.177967,-9.217047,22.54718,0.9445693,-9.862033,23.12842,1.134072,-9.439758,22.63101,1.114313,-9.444416,22.53837,0.9308549,-10.0139,21.97424,0.7860382,-10.60643,23.12842,0.7789788,-9.439758
22.44772,1.145531,-9.093661,22.39735,0.9323067,-9.744406,22.89613,1.112093,-9.31717,22.49116,1.092913,-9.324003,22.38622,0.9258931,-9.896601,21.90806,0.7891584,-10.55064,22.89613,0.7827314,-9.31717
22.39027,1.152147,-8.962214,22.33837,0.9368374,-9.61205,22.75228,1.114501,-9.184291,22.43162,1.093631,-9.191474,22.32784,0.9327364,-9.764367,21.93971,0.7838548,-10.46084,22.75228,0.7802086,-9.184291
22.23912,1.126617,-8.860254,22.20168,0.9477901,-9.521421,22.5767,1.101727,-9.085123,22.2829,1.081127,-9.091949,22.19372,0.9484894,-9.673948,21.85076,0.7664061,-10.36944,22.5767,0.7756689,-9.085123
22.12411,1.077281,-8.767323,22.09453,0.9493989,-9.440347,22.448,1.072301,-8.994454,22.17005,1.050578,-9.001508,22.08892,0.9521617,-9.592955,21.72967,0.779598,-10.28733,22.448,0.7754344,-8.994454
22.03587,1.0712,-8.68178,22.0185,0.9880855,-9.361987,22.36197,1.085236,-8.909914,22.08655,1.064078,-8.916908,22.01439,0.9865817,-9.51466,21.62635,0.7744236,-10.18687,22.36197,0.7694747,-8.909914
21.96872,1.094083,-8.584926,21.9709,1.022612,-9.266614,22.32895,1.112478,-8.815079,22.02734,1.095592,-8.818628,21.96807,1.013941,-9.419078,21.55502,0.7589701,-10.06289,22.32895,0.7645737,-8.815079
21.95304,1.165089,-8.471911,21.96113,1.026007,-9.144884,22.36397,1.114625,-8.696405,22.00896,1.144732,-8.706192,21.95807,1.021315,-9.297518,21.50583,0.7603148,-9.907577,22.36397,0.7556847,-8.696405
21.9819,1.187475,-8.383023,21.96636,1.02984,-9.052008,22.44315,1.133037,-8.604012,22.03072,1.162741,-8.618592,21.95613,1.0244,-9.204304,21.48443,0.7795868,-9.821972,22.44315,0.7592344,-8.604012
22.03741,1.225601,-8.286577,22.02273,1.027234,-8.944583,22.55435,1.165064,-8.505885,22.08624,1.191661,-8.520847,22.01395,1.01445,-9.096529,21.53329,0.7873067,-9.715154,22.55435,0.7633022,-8.505885
22.12739,1.260392,-8.162443,22.10571,0.9940702,-8.795008,22.65552,1.203553,-8.383234,22.18027,1.18881,-8.387141,22.10272,0.9658818,-8.94509,21.63398,0.656595,-9.532985,22.65552,0.7714844,-8.383234
22.24362,1.262707,-8.042876,22.2196,1.000672,-8.676661,22.74065,1.211308,-8.265244,22.29743,1.195147,-8.268568,22.21475,0.9735947,-8.8269,21.80953,0.6891077,-9.464745,22.74065,0.7912713,-8.265244
22.38913,1.224303,-7.916353,22.3492,0.9885861,-8.558888,22.85852,1.187138,-8.140627,22.43906,1.165784,-8.144788,22.34556,0.968632,-8.710272,21.96272,0.7919814,-9.399346,22.85852,0.7850999,-8.140627
22.52588,1.200695,-7.755017,22.49867,0.9971192,-8.408022,22.97457,1.176112,-7.981891,22.57715,1.155444,-7.985361,22.49942,0.9818925,-8.559995,22.16217,0.786404,-9.263785,22.97457,0.7821412,-7.981891
22.67521,1.190355,-7.619006,22.65874,1.00327,-8.277531,23.09697,1.166034,-7.846939,22.72917,1.143628,-7.8486,22.66349,0.994963,-8.429966,22.34513,0.7753457,-9.130388,23.09697,0.7797657,-7.846939
22.83933,1.169132,-7.495469,22.81881,1.01626,-8.16275,23.23553,1.155562,-7.723371,22.89015,1.130524,-7.727537,22.82502,1.013187,-8.31533,22.48862,0.7697576,-8.998783,23.23553,0.7768104,-7.723371
22.99306,1.133114,-7.372832,22.98839,1.039865,-8.051582,23.38617,1.144828,-7.603212,23.05012,1.117418,-7.606231,22.99674,1.03855,-8.204084,22.60875,0.7660332,-8.852742,23.38617,0.7728462,-7.603212
23.14899,1.111148,-7.255818,23.14976,1.079315,-7.93866,23.53119,1.156856,-7.483912,23.21232,1.128516,-7.487472,23.15697,1.071066,-8.091002,22.73491,0.7650548,-8.721413,23.53119,0.7666727,-7.483912
23.26675,1.133817,-7.144186,23.30529,1.089679,-7.825741,23.70587,1.174562,-7.378251,23.35109,1.148533,-7.369679,23.31253,1.076347,-7.977721,22.85552,0.7674502,-8.591621,23.70587,0.7625754,-7.378251
23.37885,1.167428,-7.044703,23.45477,1.072699,-7.719561,23.86387,1.179485,-7.285717,23.48464,1.152212,-7.261202,23.4592,1.061065,-7.871789,22.96433,0.7668068,-8.459188,23.86387,0.768271,-7.285717
23.54474,1.146182,-6.940528,23.51648,1.044726,-7.616545,23.9995,1.11429,-7.159515,23.57479,1.150959,-7.179816,23.51301,1.043871,-7.769239,23.0289,0.7696878,-8.362564,23.9995,0.7637764,-7.159515
23.59513,1.173653,-6.84218,23.6096,1.042514,-7.516094,24.08901,1.155243,-7.074626,23.66173,1.164195,-7.073397,23.60338,1.035524,-7.668543,23.08894,0.770462,-8.243589,24.08901,0.7684474,-7.074626
23.66695,1.169512,-6.724652,23.63647,0.9994759,-7.387909,24.15439,1.137599,-6.947546,23.70905,1.155384,-6.961232,23.62546,0.9865777,-7.539701,23.15162,0.7823073,-8.172194,24.15439,0.7734087,-6.947546
23.69115,1.173773,-6.587205,23.65515,0.9796478,-7.242735,24.16398,1.143366,-6.810512,23.73453,1.149402,-6.822563,23.64284,0.9650948,-7.394277,23.21206,0.7856874,-8.062714,24.16398,0.7770665,-6.810512
23.68015,1.167096,-6.435774,23.6275,0.9697781,-7.089394,24.07182,1.140573,-6.656942,23.71638,1.130531,-6.670345,23.61743,0.960978,-7.241543,23.26762,0.7846616,-7.941113,24.07182,0.7742146,-6.656942
23.62779,1.196703,-6.261635,23.58623,0.9740604,-6.908788,23.93265,1.160184,-6.483966,23.67008,1.144442,-6.49229,23.57403,0.9601333,-7.060398,23.30208,0.615793,-7.70736,23.93265,0.7062017,-6.483966
23.53526,1.169462,-6.146507,23.49732,0.9654489,-6.799585,23.81407,1.140746,-6.370264,23.57775,1.124038,-6.378379,23.48705,0.9494746,-6.951136,23.19858,0.5506697,-7.558356,23.81407,0.6160945,-6.370264
23.39821,1.063938,-6.088068,23.3742,0.9676596,-6.766158,23.72717,1.071924,-6.31525,23.44507,1.050499,-6.32349,23.37004,0.9696004,-6.918825,23.03237,0.7784176,-7.618257,23.72717,0.7730166,-6.31525
23.24593,1.05697,-6.017119,23.24189,0.9990516,-6.700192,23.58892,1.079067,-6.246265,23.3021,1.0622,-6.251185,23.23652,0.9956524,-6.852796,22.87927,0.7740584,-7.536215,23.58892,0.7590405,-6.246265
23.0739,1.118719,-5.942435,23.09418,1.017439,-6.622196,23.47425,1.110441,-6.175282,23.1418,1.108259,-6.173921,23.09176,1.009473,-6.774705,22.699,0.768485,-7.437136,23.47425,0.7588989,-6.175282
22.93347,1.14648,-5.876663,22.91237,0.9975761,-6.546337,23.3673,1.087579,-6.094752,22.97689,1.119743,-6.113085,22.90318,0.9963163,-6.698791,22.49987,0.774119,-7.363547,23.3673,0.7480506,-6.094752
22.75928,1.181979,-5.841272,22.74765,1.003934,-6.504354,23.24801,1.116641,-6.059739,22.80857,1.14699,-6.075273,22.73777,1.00033,-6.656727,22.29432,0.7832289,-7.302387,23.24801,0.7528711,-6.059739
22.5943,1.209072,-5.79718,22.57749,0.9855837,-6.44598,23.12821,1.1428,-6.01326,22.64096,1.157686,-6.028664,22.57419,0.9735583,-6.598206,22.14955,0.7842121,-7.264835,23.12821,0.7590859,-6.01326
22.45902,1.187282,-5.730652,22.43695,0.9519376,-6.375319,22.96966,1.141094,-5.955431,22.51429,1.112753,-5.953864,22.43572,0.9391051,-6.527509,22.00946,0.7773979,-7.201593,22.96966,0.7762891,-5.955431
22.32388,1.205043,-5.657282,22.28862,0.9653898,-6.299158,22.81349,1.160363,-5.879591,22.37326,1.143164,-5.885371,22.28466,0.9467622,-6.450702,21.89231,0.7826012,-7.139769,22.81349,0.7777672,-5.879591
22.21045,1.173404,-5.535271,22.17875,0.9611626,-6.185878,22.68694,1.146832,-5.762248,22.26258,1.122745,-5.764649,22.1778,0.945532,-6.337809,21.81652,0.7821203,-7.042946,22.68694,0.7777404,-5.762248
22.11412,1.163428,-5.41159,22.09129,0.9702865,-6.06803,22.56117,1.138254,-5.638515,22.16571,1.118592,-5.641905,22.0931,0.9601237,-6.220417,21.76691,0.7712252,-6.936896,22.56117,0.7756469,-5.638515
22.05577,1.152449,-5.305033,22.03701,0.9824287,-5.968066,22.47084,1.131389,-5.532677,22.108,1.10866,-5.535743,22.04238,0.9787725,-6.120664,21.7119,0.7667694,-6.819537,22.47084,0.7724234,-5.532677
22.02902,1.132805,-5.191145,22.01786,1.00185,-5.863523,22.42883,1.126049,-5.420571,22.08316,1.101654,-5.423592,22.02535,1.00114,-6.016073,21.65897,0.763626,-6.691266,22.42883,0.7706429,-5.420571
22.03378,1.10219,-5.072931,22.03032,1.04042,-5.755059,22.42361,1.128214,-5.302631,22.09257,1.100586,-5.306452,22.03823,1.038417,-5.907577,21.62685,0.7626579,-6.550877,22.42361,0.7670205,-5.302631
22.07567,1.207006,-4.939811,22.07026,1.012091,-5.59562,22.45207,1.188843,-5.169308,22.13281,1.165006,-5.170002,22.07866,0.9707841,-5.742424,21.64515,0.3976688,-6.028973,22.45207,0.3823371,-5.169308
22.15289,1.213358,-4.828022,22.14919,1.013832,-5.483339,22.58448,1.187394,-5.056393,22.21052,1.168059,-5.057981,22.15566,0.9754296,-5.631026,21.71571,0.4220425,-5.964025,22.58448,0.4340091,-5.056393
22.28603,1.144776,-4.730934,22.26146,1.039924,-5.407052,22.7163,1.110531,-4.950935,22.31992,1.146912,-4.969942,22.26036,1.036926,-5.559755,21.77159,0.7608472,-6.154167,22.7163,0.7616551,-4.950935
