Head x, Head y, Head z, Spine x, Spine y, Spine z, Left Shoulder x, Left Shoulder y, Left Shoulder z, Right Shoulder x, Right Shoulder y, Right Shoulder z, Hips x, Hips y, Hips z, Left Leg x, Right Leg x, Left Leg y, Right Leg y, Left Leg z, Right Leg z
10.75109,10.04111,33.69907,10.79211,9.358517,33.64761,10.7118,9.82025,33.61275,10.80639,9.810184,33.74948,10.80595,9.209914,33.63783,10.8032,8.475087,33.40778,10.7118,8.434474,33.61275
10.76373,9.932892,33.79741,10.6024,9.271414,33.72953,10.02832,9.708658,33.70628,10.75273,9.694714,33.84267,10.59222,9.121811,33.71739,10.59913,8.397135,33.4332,10.02832,8.64356,33.70628
10.29122,9.727654,33.77946,10.19022,9.04843,33.73753,9.679937,9.495531,33.70431,10.292,9.488468,33.84044,10.18979,8.907833,33.75078,10.10936,8.131444,33.58545,9.679937,8.436939,33.70431
9.95537,10.04057,33.64027,9.875996,9.37979,33.79655,9.727125,9.798012,33.62238,9.97316,9.830853,33.7555,9.877768,9.223929,33.80802,9.866508,8.435743,33.73353,9.727125,8.489273,33.62238
9.552605,10.03301,33.79408,9.53426,9.354101,33.87868,9.994751,9.796911,33.7557,9.586763,9.814166,33.8916,9.54451,9.203611,33.88833,8.926878,8.836579,33.77004,9.994751,8.592977,33.7557
9.295841,10.03708,34.05891,9.232664,9.359318,33.98035,8.772486,9.81481,33.96573,9.31778,9.798164,34.10181,9.219982,9.213305,33.97242,8.797873,8.622752,33.82736,8.772486,8.587063,33.96573
8.912991,10.22565,34.13966,8.845125,9.544436,34.14458,8.609041,9.991901,34.07514,8.931187,9.994621,34.21173,8.849691,9.387958,34.13684,8.601904,8.684038,33.95934,8.609041,8.67054,34.07514
8.349092,10.14219,34.27863,8.251694,9.464303,34.25691,7.825829,9.912848,34.20494,8.350637,9.90879,34.34191,8.239204,9.312049,34.26046,8.166267,8.562576,34.00405,7.825829,8.691707,34.20494
7.698904,9.995326,34.26574,7.596214,9.319045,34.33458,7.45776,9.753923,34.22161,7.708843,9.767763,34.35801,7.601675,9.176472,34.35046,7.565454,8.385797,34.21947,7.45776,8.477881,34.22161
6.900925,9.973644,34.33875,6.904089,9.29731,34.43033,7.300728,9.739309,34.30011,6.939571,9.759154,34.43523,6.914761,9.142346,34.43577,6.387611,8.633811,34.33379,7.300728,8.474758,34.30011
6.186636,9.872416,34.59571,6.136595,9.187369,34.53807,6.035744,9.64341,34.50727,6.219107,9.630811,34.6436,6.145311,9.054611,34.53546,5.746519,8.48284,34.3915,6.035744,8.287485,34.50727
5.516115,10.19322,34.68708,5.598444,9.515851,34.68523,5.30846,9.974588,34.62128,5.5853,9.973103,34.75825,5.619648,9.362993,34.6842,5.889799,8.633372,34.50237,5.30846,8.679456,34.62128
5.070807,10.15641,34.79951,4.993595,9.475855,34.8279,4.584776,9.920577,34.7458,5.076073,9.92852,34.88151,4.994394,9.323386,34.83479,5.22353,8.56828,34.66457,4.584776,8.707705,34.7458
19.94769,9.979228,30.24953,19.86673,9.295981,30.25002,19.93916,9.744469,30.17908,19.96373,9.744101,30.31608,19.86719,9.157478,30.25455,19.53403,8.482618,30.1186,19.93916,8.427366,30.17908
19.75527,9.96101,30.24393,19.67587,9.28588,30.29799,19.8121,9.724811,30.19469,19.76743,9.738819,30.33031,19.6826,9.129347,30.29773,19.37307,8.454998,30.13147,19.8121,8.366511,30.19469
19.4899,10.05162,30.37189,19.50151,9.36841,30.32494,19.39433,9.829115,30.28658,19.54251,9.819319,30.42283,19.51616,9.219601,30.32052,19.50112,8.476723,30.1412,19.39433,8.459318,30.28658
19.31976,9.951816,30.41686,19.18268,9.28334,30.36078,18.60501,9.725569,30.33001,19.31351,9.714914,30.46666,19.17005,9.133759,30.35013,19.2331,8.394823,30.12804,18.60501,8.657507,30.33001
18.77645,9.744582,30.36861,18.66568,9.066261,30.34759,18.15319,9.509051,30.30363,18.76908,9.508586,30.43837,18.66899,8.925348,30.36171,18.62569,8.143245,30.19261,18.15319,8.454034,30.30363
18.3201,10.06392,30.2639,18.24796,9.396286,30.39155,18.14679,9.823614,30.23441,18.3436,9.848963,30.36876,18.24705,9.240191,30.40256,18.12485,8.471914,30.37008,18.14679,8.492807,30.23441
17.81911,10.07056,30.39983,17.80363,9.390698,30.47415,18.25428,9.835514,30.35729,17.85522,9.850641,30.49351,17.81564,9.238879,30.48183,17.25535,8.783319,30.34471,18.25428,8.614973,30.35729
17.45147,10.06465,30.62365,17.38908,9.385594,30.55497,16.99876,9.840288,30.53642,17.46709,9.826801,30.67259,17.38033,9.239762,30.54919,17.02736,8.61509,30.34231,16.99876,8.566599,30.53642
16.79826,10.28415,30.65646,16.80023,9.598692,30.68319,16.72443,10.05135,30.59757,16.8443,10.05696,30.73449,16.82125,9.440643,30.67943,16.78188,8.682385,30.53529,16.72443,8.682299,30.59757
16.18602,10.18918,30.78188,16.18594,9.503903,30.80585,15.84081,9.958027,30.72281,16.22357,9.962437,30.85984,16.19144,9.352271,30.81475,16.4764,8.622522,30.62425,15.84081,8.703871,30.72281
15.68732,9.995242,30.86936,15.54896,9.322324,30.90294,15.55167,9.755356,30.81534,15.67967,9.764024,30.9519,15.54693,9.177638,30.91288,15.29491,8.450769,30.7287,15.55167,8.430679,30.81534
14.75502,9.925504,30.98668,14.86559,9.252993,31.03312,15.31788,9.704842,30.93308,14.83054,9.713492,31.0691,14.90384,9.099986,31.02845,14.98851,8.35046,30.78672,15.31788,8.428467,30.93308
14.14889,9.685119,31.2058,14.32536,9.027828,31.12822,14.67327,9.484371,31.1158,14.24861,9.467602,31.25188,14.37239,8.880962,31.12436,14.79285,8.252441,30.86011,14.67327,8.150187,31.1158
13.75523,9.542001,31.2366,13.89078,8.873446,31.18063,14.43357,9.333577,31.15025,13.84612,9.322113,31.28687,13.9505,8.722368,31.17028,14.36118,8.094349,30.94307,14.43357,8.085954,31.15025
13.43298,9.489033,31.1802,13.62158,8.830632,31.18564,14.05748,9.280958,31.11604,13.53172,9.280046,31.25299,13.66694,8.682692,31.19548,13.88943,7.944282,31.02809,14.05748,8.009296,31.11604
13.3797,9.508167,31.11811,13.47094,8.831448,31.17465,14.05254,9.28196,31.0678,13.45457,9.293431,31.20441,13.5176,8.685031,31.18207,13.78256,7.956944,31.07632,14.05254,8.112737,31.0678
13.2478,9.695278,31.14233,13.37985,9.026157,31.18281,13.83272,9.478249,31.0892,13.3291,9.484612,31.22556,13.41866,8.874783,31.18494,13.67644,8.136389,31.06996,13.83272,8.213278,31.0892
