Head x, Head y, Head z, Spine x, Spine y, Spine z, Left Shoulder x, Left Shoulder y, Left Shoulder z, Right Shoulder x, Right Shoulder y, Right Shoulder z, Hips x, Hips y, Hips z, Left Leg x, Right Leg x, Left Leg y, Right Leg y, Left Leg z, Right Leg z
22.40115,1.235556,-9.229724,22.466,1.069769,-9.889154,23.04372,1.226295,-9.467045,22.49305,1.22051,-9.451972,22.46368,1.049462,-10.03875,21.93147,0.7981197,-10.60515,23.04372,0.7877129,-9.467045
22.19677,1.193835,-9.152173,22.28412,0.9893589,-9.798595,22.86374,1.168933,-9.390786,22.29345,1.172317,-9.373128,22.2846,0.973018,-9.948156,21.79307,0.836377,-10.59154,22.86374,0.8242033,-9.390786
21.96819,1.173952,-9.093383,22.07751,1.001537,-9.74625,22.64725,1.161578,-9.334539,22.07287,1.157811,-9.3102,22.08014,0.985938,-9.896361,21.67623,0.8292507,-10.5882,22.64725,0.8170542,-9.334539
21.8047,1.088375,-9.02648,21.89846,0.9628559,-9.692438,22.47129,1.093597,-9.267113,21.90511,1.088128,-9.246517,21.90349,0.9581092,-9.841923,21.57246,0.847919,-10.57346,22.47129,0.8369262,-9.267113
21.74631,1.058689,-9.008399,21.82199,0.9888004,-9.684227,22.33369,1.086455,-9.246189,21.84295,1.075953,-9.229752,21.82664,0.9888759,-9.833129,21.50602,0.8388879,-10.55917,22.33369,0.8217727,-9.246189
21.75736,1.182761,-9.054531,21.80453,1.097409,-9.731401,22.24335,1.205823,-9.29114,21.8456,1.191872,-9.279767,21.80777,1.090894,-9.880773,21.45695,0.7968252,-10.53985,22.24335,0.7803395,-9.29114
21.77005,1.288767,-9.176521,21.82018,1.205838,-9.853163,22.20775,1.309404,-9.412392,21.85847,1.298123,-9.400835,21.82459,1.191136,-10.00282,21.43183,0.7563688,-10.53616,22.20775,0.7403831,-9.412392
21.77209,1.300875,-9.278144,21.84328,1.24663,-9.955399,22.22601,1.330614,-9.513914,21.86693,1.32158,-9.498883,21.84955,1.233733,-10.10359,21.42612,0.7545481,-10.54353,22.22601,0.7325807,-9.513914
21.8057,1.205398,-9.288198,21.8821,1.247618,-9.966045,22.26454,1.270148,-9.517864,21.9028,1.256198,-9.503356,21.89006,1.23985,-10.11289,21.45795,0.7561003,-10.54116,22.26454,0.7384208,-9.517864
21.87818,1.261139,-9.350701,21.94347,1.29141,-10.03034,22.33215,1.319698,-9.580762,21.97135,1.306173,-9.568187,21.94902,1.277197,-10.17829,21.51497,0.7759227,-10.5522,22.33215,0.7620721,-9.580762
21.95775,1.322006,-9.268003,22.03907,1.224081,-9.939912,22.46709,1.335058,-9.506095,22.05632,1.328343,-9.488896,22.04281,1.204468,-10.08843,21.58471,0.7557405,-10.55558,22.46709,0.7443765,-9.506095
22.08372,1.182359,-9.195929,22.16616,1.148675,-9.872828,22.67134,1.221709,-9.43187,22.18049,1.217676,-9.414989,22.16363,1.141275,-10.02144,21.6533,0.7791224,-10.52203,22.67134,0.7669496,-9.43187
22.2421,1.260023,-9.199721,22.34131,1.118432,-9.860629,22.90808,1.258636,-9.438956,22.34553,1.25061,-9.416676,22.33874,1.099574,-10.01135,21.79568,0.8025193,-10.53628,22.90808,0.7902479,-9.438956
